start,stop,weight
ooh,ho,13
ooh,dick,14
man,stop,48
man,huh,30
man,nobody,24
man,wake,16
man,many,20
us,top,22
us,lookin,22
us,business,22
play,nobody,21
play,many,10
really,two,41
really,move,15
really,nothin,26
really,young,20
really,huh,19
really,ho,20
really,many,17
uh,pop,26
uh,nobody,14
uh,ho,27
uh,business,15
uh,pick,14
two,huh,21
two,wake,11
two,pick,12
stay,top,18
stay,wake,15
stay,many,13
stay,dick,12
stop,body,32
stop,top,34
stop,pop,38
stop,old,25
stop,pussy,28
stop,lookin,24
stop,care,21
stop,huh,18
stop,nobody,25
stop,wake,16
stop,ho,21
stop,business,24
stop,many,15
stop,dick,20
stop,pick,17
lil,nobody,23
lil,wake,15
lil,pick,13
body,young,25
body,huh,24
body,nobody,20
body,wake,16
fuckin,nobody,17
fuckin,many,13
fuckin,dick,19
top,move,16
top,young,18
top,huh,22
top,nobody,15
top,wake,12
top,pick,10
pop,hey,13
pop,nobody,15
pop,wake,10
pop,pick,10
old,care,13
old,huh,11
old,nobody,10
old,ho,10
car,move,12
car,nobody,18
car,wake,13
car,many,15
pussy,hey,18
pussy,nobody,13
pussy,many,10
hey,young,11
hey,huh,16
move,wake,10
move,many,11
move,pick,13
lookin,huh,10
lookin,nobody,11
lookin,wake,13
nothin,huh,16
care,young,12
care,business,11
young,wake,12
huh,nobody,16
huh,dick,13
nobody,business,16
wake,ho,10
wake,business,10
ho,dick,15
see,late,28
love,late,27
let,past,21
shit,another,53
fuck,past,23
give,gang,32
give,past,17
bitch,another,48
nigga,past,17
put,'ve,59
put,ever,36
put,wake,26
put,ten,36
put,many,32
put,past,13
'em,hundred,48
'bout,end,28
'bout,without,24
even,another,35
night,talkin,26
night,bring,25
night,without,20
night,dick,10
night,th,18
night,runnin,15
night,cash,10
've,niggas,32
've,show,39
've,body,30
've,pull,19
've,goin,22
've,another,30
've,hundred,20
've,without,21
've,business,17
've,ten,10
've,switch,11
've,dick,13
've,sit,13
've,different,18
've,th,13
've,cash,10
would,body,28
would,last,21
would,goin,27
would,another,26
would,'round,16
would,without,22
would,business,16
would,dick,13
would,runnin,14
would,past,11
tryna,without,25
tryna,sit,13
tryna,th,18
tryna,late,10
tryna,past,20
man,goin,35
man,hundred,35
man,inside,29
man,runnin,16
run,show,36
run,always,31
run,watch,31
run,live,25
run,goin,26
run,another,34
run,inside,30
run,without,13
run,sit,10
run,th,12
run,runnin,17
hit,ever,20
hit,hundred,38
hit,end,18
hit,past,14
niggas,always,32
niggas,ever,24
niggas,last,30
niggas,end,22
niggas,wake,20
niggas,without,19
niggas,past,11
around,th,15
around,past,14
show,fuckin,29
show,last,20
show,end,17
show,wake,15
show,th,14
show,late,13
show,past,11
'd,body,22
'd,talkin,21
'd,another,19
'd,hundred,13
'd,comin,18
lose,business,11
lose,switch,10
lose,sit,13
lose,cash,10
friend,fuckin,28
friend,hundred,26
always,wo,27
always,body,17
always,talkin,26
always,another,16
always,hundred,17
always,comin,10
always,business,14
always,gang,14
always,dick,12
always,runnin,11
always,past,10
wo,body,22
wo,last,14
wo,goin,24
wo,another,27
wo,hundred,25
wo,end,22
wo,wake,20
wo,without,14
wo,many,10
wo,sit,10
wo,th,11
wo,late,12
wo,runnin,14
body,light,16
body,ever,28
body,live,18
body,walk,21
body,another,19
body,end,15
body,without,11
body,gang,20
body,ten,12
body,switch,25
body,th,10
body,late,12
body,past,10
pull,goin,25
pull,another,23
pull,ten,16
pull,many,11
face,goin,18
face,another,25
face,hundred,21
face,end,12
face,wake,18
face,ten,17
face,dick,19
face,runnin,13
face,past,12
light,fuckin,14
light,runnin,10
fuckin,goin,25
fuckin,another,20
fuckin,lot,17
fuckin,without,12
fuckin,switch,16
fuckin,sit,16
fuckin,th,10
fuckin,runnin,16
ever,talkin,21
ever,last,18
ever,goin,17
ever,another,13
ever,hundred,15
ever,business,13
ayy,lot,14
ayy,wake,12
ayy,without,15
ayy,many,10
ayy,late,17
talkin,live,16
talkin,last,14
talkin,hundred,23
talkin,end,11
talkin,business,28
talkin,many,12
talkin,sit,12
talkin,th,11
talkin,runnin,15
watch,another,17
watch,hundred,13
watch,ten,13
watch,dick,10
watch,late,10
live,last,16
live,hundred,22
live,end,17
live,rich,17
live,wake,18
live,gang,12
bring,end,13
bring,inside,20
bring,th,12
walk,last,13
walk,goin,21
walk,another,17
walk,lot,14
walk,without,10
walk,cash,18
last,goin,22
last,another,23
last,hundred,18
last,inside,19
last,lot,14
last,without,13
last,business,16
last,gang,13
last,runnin,11
last,past,13
goin,hundred,24
goin,inside,16
goin,rich,22
goin,wake,14
goin,business,19
goin,dick,12
goin,different,12
goin,late,15
goin,cash,19
another,hundred,27
another,inside,17
another,rich,22
another,lot,11
another,wake,17
another,business,16
another,ten,11
another,switch,13
another,different,14
another,late,13
another,runnin,16
hundred,end,12
hundred,rich,30
hundred,lot,18
hundred,wake,13
hundred,'round,12
hundred,without,14
hundred,business,16
hundred,gang,21
hundred,switch,19
hundred,different,16
hundred,th,11
hundred,late,10
end,inside,15
end,rich,10
end,ten,12
end,sit,14
end,th,10
inside,business,13
inside,ten,10
inside,past,10
rich,'round,12
rich,business,19
rich,many,11
rich,cash,10
lot,ten,15
lot,th,10
wake,without,11
wake,gang,10
wake,th,11
wake,runnin,11
'round,switch,11
business,runnin,10
gang,runnin,11
ten,cash,11
say,someone,36
say,people,44
make,someone,39
make,people,36
ai,someone,25
ai,people,33
ai,mad,42
tell,people,37
'cause,star,30
take,water,29
na,someone,31
na,people,33
ca,star,27
ca,people,35
ca,sayin,29
let,people,23
back,someone,26
back,people,30
gon,someone,23
gon,people,33
keep,pray,25
shit,someone,21
shit,people,36
shit,mad,36
'',lie,35
'',send,39
'',trust,30
fuck,someone,17
fuck,star,22
fuck,people,32
fuck,pray,25
baby,pray,22
baby,water,20
give,pray,25
wan,someone,21
wan,people,30
wan,sayin,22
``,lie,36
``,send,39
``,someone,22
``,trust,29
``,people,29
nigga,someone,11
nigga,people,27
nigga,mad,36
still,hear,46
still,deep,32
still,someone,25
still,trust,31
still,people,22
right,pop,35
right,someone,19
right,water,16
life,die,50
life,pop,31
life,send,24
life,thinkin,20
life,pray,25
life,mad,22
'em,people,18
'em,pray,23
'bout,send,29
'bout,someone,17
'bout,people,22
'bout,mad,20
thing,lil,24
thing,catch,27
thing,body,29
thing,die,28
thing,pop,19
thing,trust,16
thing,thinkin,15
thing,feelin,12
thing,pray,18
thing,sayin,20
thing,water,15
day,deep,21
day,trust,16
day,woo,10
day,feelin,15
day,pray,25
day,sayin,18
would,catch,27
would,first,30
would,lookin,29
would,deep,18
would,someone,19
would,trust,13
would,gun,17
would,people,24
would,sayin,18
would,water,15
tryna,someone,19
tryna,people,19
tryna,water,21
hit,first,27
hit,blue,17
hit,feelin,17
hit,people,14
hit,mad,24
money,stop,42
money,die,40
money,thinkin,18
money,pray,23
money,mad,15
money,sayin,22
find,stop,26
find,fuckin,19
find,die,19
find,send,19
find,someone,19
find,trust,15
find,thinkin,16
find,people,17
find,pray,20
niggas,first,32
niggas,deep,20
niggas,people,22
niggas,sound,15
niggas,mad,26
around,die,26
around,send,14
around,someone,16
around,star,17
around,people,14
around,pray,12
around,sayin,14
stop,hear,30
stop,catch,37
stop,hard,26
stop,face,35
stop,kill,27
stop,blue,14
stop,'round,20
stop,deep,15
stop,send,26
stop,someone,13
stop,star,19
stop,trust,11
stop,woo,16
stop,thinkin,16
stop,gun,16
stop,feelin,17
stop,people,19
stop,pray,11
stop,sound,24
stop,mad,19
stop,sayin,10
stop,water,12
lose,shot,10
lose,thinkin,13
lose,water,14
lil,always,21
lil,first,23
lil,trust,18
lil,people,16
lil,sound,14
lil,mad,21
hear,hard,21
hear,talkin,23
hear,mad,12
always,die,22
always,pop,15
always,send,10
always,shot,15
always,woo,11
always,thinkin,12
always,gun,11
always,feelin,12
always,pray,10
always,sayin,10
catch,hard,21
catch,first,22
catch,pray,13
catch,sound,12
catch,mad,18
hard,fuckin,19
hard,die,23
hard,talkin,22
hard,kill,20
hard,deep,15
hard,someone,16
hard,thinkin,19
hard,gun,13
hard,feelin,13
hard,people,15
hard,pray,16
hard,sayin,13
hard,water,13
body,die,25
body,first,22
body,thinkin,10
body,people,11
body,pray,11
body,mad,12
face,die,29
face,send,19
face,people,13
face,mad,13
fuckin,first,18
fuckin,shot,16
fuckin,people,10
fuckin,mad,15
die,talkin,21
die,first,22
die,move,17
die,lookin,18
die,blue,13
die,'round,13
die,deep,14
die,star,11
die,trust,15
die,thinkin,15
die,people,11
die,pray,22
die,sound,13
die,mad,14
die,water,13
talkin,pop,27
talkin,first,18
talkin,lie,15
talkin,nothin,22
talkin,deep,19
talkin,send,13
talkin,star,12
talkin,trust,19
talkin,people,13
talkin,mad,14
talkin,sayin,10
talkin,water,12
bring,star,15
bring,people,15
pop,first,20
pop,shot,15
pop,gun,16
pop,mad,16
pop,sayin,12
first,kill,14
first,send,10
first,gun,13
first,people,17
first,pray,13
kill,lie,16
kill,send,22
kill,sound,10
move,gun,11
lookin,send,10
lookin,star,10
lookin,people,10
lie,thinkin,11
lie,gun,11
lie,people,13
lie,pray,11
lie,sayin,10
nothin,woo,13
blue,send,12
deep,send,12
deep,sayin,10
send,shot,10
send,woo,11
send,gun,14
send,pray,17
thinkin,feelin,13
people,pray,12
time,outside,35
one,best,52
'cause,nobody,38
take,outside,36
want,best,48
want,hell,34
ca,best,43
ca,nobody,48
shit,hell,34
'',best,30
baby,best,35
baby,believe,27
baby,without,24
give,believe,33
feel,stop,54
feel,another,43
feel,hoe,37
feel,without,30
feel,sure,24
feel,cash,18
``,best,29
nigga,best,34
nigga,hell,25
're,body,29
're,pop,13
're,hoe,11
're,believe,28
're,outside,11
're,cash,10
good,goin,36
good,best,34
good,somethin,28
put,hell,26
put,guess,15
life,boy,45
life,believe,29
life,door,21
life,outside,21
leave,without,20
every,best,28
every,believe,23
even,stop,48
night,stop,37
night,hoe,20
night,believe,21
night,outside,17
night,sure,14
new,stop,43
new,goin,42
new,without,21
new,sure,21
new,guess,15
us,boy,31
us,believe,22
talk,boy,38
talk,body,33
talk,use,35
talk,best,23
talk,bag,31
talk,hell,18
talk,sure,19
bad,stop,44
bad,another,23
bad,hell,20
bad,nobody,21
bad,believe,16
bad,outside,12
show,boy,34
show,best,24
show,hell,16
show,nobody,20
show,feelin,12
two,somethin,20
two,believe,11
two,without,11
two,outside,15
two,guess,10
stay,goin,24
stay,best,16
stay,believe,15
boy,stop,34
boy,hoe,28
boy,best,20
boy,hell,20
boy,somethin,21
boy,believe,17
boy,door,10
boy,without,15
boy,outside,15
boy,sure,17
boy,cash,14
stop,friend,28
stop,pull,39
stop,best,19
stop,hell,17
stop,believe,17
stop,door,19
stop,outside,18
stop,cash,18
lil,another,28
lil,best,18
lil,hell,15
lil,somethin,20
lil,believe,12
lil,music,11
friend,use,25
friend,bag,18
friend,somethin,17
friend,door,11
friend,outside,15
catch,goin,26
catch,another,22
catch,hoe,30
catch,hell,13
catch,nobody,25
catch,without,11
body,use,20
body,hoe,32
body,best,12
body,believe,12
body,music,10
pull,best,16
pull,hell,18
pull,nobody,15
use,best,16
use,hell,12
use,nobody,16
use,believe,14
use,without,13
use,outside,16
goin,hell,13
goin,nobody,15
goin,believe,13
goin,door,11
goin,outside,15
goin,feelin,16
pop,another,16
pop,best,13
pop,hell,10
pop,without,10
another,best,14
another,believe,12
another,door,10
another,outside,11
hoe,best,15
hoe,hell,13
hoe,nobody,16
hoe,outside,13
hoe,cash,14
best,bag,10
best,somethin,13
best,nobody,14
best,believe,12
best,door,11
best,without,13
best,outside,10
best,sure,12
best,cash,10
bag,hell,13
bag,without,13
bag,cash,17
hell,somethin,10
hell,door,13
hell,sure,12
somethin,nobody,10
somethin,door,12
nobody,believe,11
nobody,without,13
nobody,outside,17
believe,without,10
outside,sure,11
come,nothing,25
'cause,sleep,40
na,bet,25
na,past,24
ca,sleep,36
keep,sleep,35
baby,sleep,27
baby,nothing,19
baby,past,16
way,past,24
wan,place,27
wan,bet,24
wan,past,19
right,gettin,41
right,believe,26
right,nothing,14
could,gettin,37
could,bag,17
life,sleep,26
life,past,20
every,wo,38
every,enough,16
every,nothing,17
every,past,11
girl,wo,32
girl,believe,21
girl,past,14
thing,believe,22
day,believe,21
ooh,woah,26
ooh,sleep,18
ooh,believe,14
ooh,bet,15
hit,sleep,13
hit,place,17
hit,nothing,13
us,woah,16
us,reason,21
us,past,12
around,sleep,12
around,believe,13
heart,fuckin,17
heart,bag,14
heart,sleep,13
bad,wo,26
bad,gettin,25
bad,past,14
always,gettin,13
always,bag,14
always,believe,12
wo,stick,15
wo,bag,21
wo,sleep,16
wo,deep,13
break,sleep,13
fuckin,woah,14
fuckin,place,15
fuckin,believe,14
gettin,sleep,20
gettin,place,11
gettin,believe,10
gettin,enough,10
stick,believe,10
stick,bet,12
lookin,sleep,11
lookin,believe,14
lookin,bet,10
lie,believe,13
woah,bag,10
bag,reason,11
sleep,deep,10
sleep,believe,11
sleep,reason,10
place,believe,12
believe,reason,14
might,free,72
also,free,72
lyric,free,71
like,free,69
n't,free,70
's,free,61
get,free,60
'm,free,59
yeah,free,51
say,free,48
ai,free,47
ai,town,33
time,free,36
one,free,37
tell,free,39
come,free,38
'cause,free,41
love,free,35
want,free,41
na,free,34
na,red,20
back,free,40
'll,free,34
'll,red,19
'll,cash,21
gon,free,35
need,free,34
'',free,32
'',cry,27
``,free,30
``,town,23
``,cry,26
're,free,20
right,goin,41
right,free,26
right,town,17
right,cry,20
right,drink,19
right,red,21
right,cash,22
right,save,14
could,free,30
could,woo,17
could,save,17
put,free,37
put,town,18
put,drink,19
put,red,16
leave,free,27
leave,drink,17
'em,free,31
'em,town,23
'em,drink,17
'bout,free,29
'bout,drink,11
girl,free,20
girl,red,23
night,free,18
night,woo,15
've,nothin,14
've,free,20
ooh,boy,32
ooh,free,16
ooh,town,12
hit,mind,26
hit,free,26
hit,town,15
hit,red,18
mind,two,26
mind,goin,27
mind,kill,21
mind,free,21
i'ma,free,17
i'ma,town,12
two,free,13
two,town,20
two,drink,14
two,red,12
boy,free,15
boy,blue,16
boy,drink,11
boy,sound,15
boy,red,16
well,goin,20
well,free,15
well,blue,17
well,cry,16
well,problem,10
light,free,15
bring,free,17
bring,town,10
goin,kill,19
goin,stick,20
goin,house,22
goin,free,16
goin,blue,11
goin,town,11
goin,problem,13
goin,drink,10
goin,red,11
kill,pay,22
kill,free,15
pay,house,23
pay,everybody,13
pay,free,13
pay,problem,14
pay,red,12
stick,free,16
stick,town,11
stick,red,10
house,free,13
nothin,free,12
nothin,problem,15
everybody,free,14
everybody,red,12
free,blue,13
woo,red,10
'cause,soul,28
want,soul,32
na,best,47
back,best,38
baby,grow,14
wan,best,40
wan,soul,27
feel,doin,29
feel,soul,26
feel,dance,21
feel,grow,22
're,black,19
're,grow,11
could,away,37
could,wrong,30
could,doin,28
could,black,18
could,soul,23
put,ah,32
put,alone,18
life,high,34
life,dance,17
'bout,best,26
'bout,soul,17
girl,wrong,29
girl,soul,11
even,soul,15
would,use,41
would,pay,22
would,fall,34
would,best,29
would,black,13
would,soul,17
would,dance,12
man,fall,23
man,doin,19
man,dance,10
heart,use,30
heart,high,21
heart,pay,14
heart,doin,12
heart,door,13
heart,dance,11
uh,wo,24
uh,live,25
uh,hand,20
uh,everything,17
uh,ah,26
uh,best,22
uh,doin,12
uh,door,14
uh,fast,15
hold,walk,26
hold,pay,17
hold,end,21
hold,best,19
hold,soul,15
lose,ah,12
lose,pay,12
lose,wrong,18
lose,fast,14
lose,black,13
lose,fight,16
lose,grow,13
wo,hard,28
wo,away,24
wo,high,21
wo,pay,16
wo,best,21
wo,soul,14
hard,use,23
hard,home,28
hard,away,20
hard,walk,14
hard,high,14
hard,wrong,20
hard,best,22
hard,alone,23
hard,doin,17
hard,soul,14
hard,dance,10
use,away,19
use,live,21
use,ah,16
use,pay,28
use,hey,15
use,fast,12
use,soul,13
use,stand,10
home,ah,11
home,pay,19
home,end,20
home,best,17
home,fast,17
home,soul,15
away,best,15
away,grow,12
live,hey,12
live,best,13
live,black,12
hand,best,15
walk,everything,14
walk,fight,11
high,ah,18
high,best,10
high,fast,13
everything,pay,16
everything,wrong,18
everything,best,15
everything,door,15
everything,black,11
everything,soul,16
ah,pay,13
ah,fall,15
ah,best,11
ah,doin,14
pay,wrong,17
pay,doin,12
pay,stand,10
wrong,hey,10
wrong,best,19
wrong,fast,10
end,doin,13
end,door,13
hey,fall,10
fall,grow,11
best,doin,14
best,fast,10
best,fight,16
say,tear,32
time,huh,43
love,tonight,41
love,someone,30
want,someone,32
want,tear,29
na,tear,28
gon,miss,31
gon,best,42
gon,believe,27
gon,tear,24
'',eye,45
'',tonight,23
'',tear,20
baby,line,20
baby,tear,20
way,line,27
way,someone,20
way,tear,21
give,tear,24
``,eye,42
``,tonight,21
``,work,35
``,tear,19
think,boy,50
think,tonight,21
're,face,40
're,top,23
're,huh,14
're,line,24
good,line,24
good,someone,21
good,tear,23
still,eye,41
still,best,37
still,huh,36
could,huh,23
could,someone,30
put,tonight,15
put,huh,35
put,someone,17
put,tear,21
girl,line,22
girl,someone,21
girl,tear,13
night,top,22
night,huh,15
night,someone,25
night,diamond,16
've,top,21
've,high,27
've,best,23
've,wait,22
've,huh,17
've,five,16
've,believe,20
've,line,21
've,diamond,12
ta,tonight,17
ta,someone,18
ta,tear,10
try,top,34
try,tonight,16
try,line,21
man,meet,30
man,place,25
man,someone,16
man,tear,19
mind,top,20
mind,whole,18
mind,tonight,15
mind,huh,16
mind,believe,15
mind,line,19
mind,someone,15
mind,tear,16
real,best,21
real,tonight,14
heart,boy,18
heart,tonight,19
heart,meet,19
heart,huh,11
heart,five,16
heart,diamond,12
heart,tear,16
boy,eye,19
boy,miss,15
boy,tonight,15
boy,work,20
boy,five,19
boy,line,15
boy,someone,13
hear,top,25
hear,goin,27
hear,tear,15
face,eye,19
face,little,12
face,miss,16
face,best,14
face,tonight,14
face,place,25
face,tear,13
eye,whole,11
eye,miss,12
eye,wait,11
eye,five,16
eye,someone,16
eye,tear,11
top,walk,15
top,little,13
top,high,21
top,first,16
top,miss,12
top,change,10
top,tonight,14
top,meet,20
top,work,17
top,place,10
walk,whole,14
walk,miss,17
walk,tonight,11
walk,work,14
walk,line,15
world,high,18
world,miss,15
world,best,19
world,wait,15
world,meet,17
world,huh,12
world,five,11
world,someone,10
world,tear,14
little,high,14
little,goin,15
little,whole,11
little,miss,16
little,best,11
little,tonight,13
little,huh,10
little,line,14
little,diamond,10
little,room,10
high,goin,22
high,first,17
high,tonight,18
high,place,12
high,believe,12
goin,miss,16
goin,wait,10
goin,work,21
goin,huh,17
goin,five,14
goin,someone,10
goin,diamond,15
ask,miss,14
ask,huh,13
ask,five,19
ask,believe,10
ask,line,14
whole,first,18
whole,change,10
whole,best,13
whole,meet,12
whole,place,12
first,wait,11
first,huh,17
first,believe,14
first,line,14
miss,best,14
miss,tonight,15
miss,meet,10
miss,work,14
miss,believe,13
miss,tear,11
change,huh,10
best,tonight,16
best,work,14
best,huh,10
best,five,13
wait,work,13
wait,someone,10
tonight,place,12
tonight,believe,10
meet,huh,13
meet,place,11
meet,five,12
meet,believe,13
meet,line,11
meet,someone,10
meet,diamond,16
meet,tear,12
work,huh,11
work,diamond,10
work,tear,10
huh,believe,11
huh,line,10
place,line,12
believe,tear,10
take,tear,30
never,tear,29
'll,tear,29
baby,feeling,26
baby,hurt,23
baby,close,26
wan,tear,20
're,close,30
ooh,fall,21
ooh,tear,12
would,feeling,17
would,close,22
would,tear,19
us,tear,16
embed,best,23
uh,hurt,13
friend,little,18
friend,lookin,17
friend,tear,12
best,feeling,11
best,close,10
ai,best,51
oh,boy,61
baby,town,20
're,since,23
're,four,10
good,town,18
thing,boy,29
thing,nobody,15
thing,couple,13
likeembed,hell,12
likeembed,crazy,17
likeembed,town,10
likeembed,since,14
likeembed,red,16
likeembed,nothing,13
likeembed,couple,11
turn,nobody,16
show,long,20
show,crazy,17
show,town,10
show,drive,16
show,red,14
boy,always,27
boy,mean,25
boy,crazy,17
boy,since,11
always,nobody,12
always,four,11
always,red,13
always,save,11
long,nobody,12
little,since,10
old,best,11
old,couple,13
mean,hell,10
best,red,11
hell,four,14
nobody,four,11
crazy,save,12
drive,four,10
yeah,someone,34
go,someone,32
ai,tonight,38
oh,someone,33
oh,pray,19
need,hundred,41
baby,hundred,31
baby,sit,21
``,last,41
``,end,23
're,hundred,13
're,thinkin,15
good,pray,24
good,past,17
life,hundred,42
life,tonight,30
call,uh,43
call,tonight,18
call,thinkin,19
'bout,tonight,15
night,since,21
night,pray,23
've,thinkin,18
've,since,23
've,black,16
play,tonight,12
play,past,12
heart,hundred,17
uh,well,17
uh,last,16
uh,someone,11
uh,sit,11
uh,problem,14
uh,pray,15
uh,past,14
hold,hundred,19
hold,someone,11
hold,thinkin,12
friend,wait,10
friend,tonight,12
friend,someone,12
friend,star,10
friend,black,10
break,last,17
break,high,19
break,hundred,19
break,end,19
break,tonight,13
break,someone,11
break,problem,10
well,last,23
well,hundred,18
well,tonight,11
well,pray,14
use,hundred,20
use,someone,12
use,star,14
