title;artist;lyrics;filename
Im Sorry;Joey Heatherton UNCERTAIN;nine runnin shine something jab ta call hide late woo ugh follow coward heart pen leave shoe death love go us robin williams wish dead yo say 'll else helpless throw yeah shit life attention god behave offer edge ever laugh let care test easy give fit fu mixed selfish five time 've casket people cure medicine reach tire head pay listen suicidal dammit finish different fine advice back smile upset soul finally would good okay support weigh letter fact get fault brodie think real know ahead one die mean pull fuck maze 'cause lyric feeling stress lie youth wonder fire ca today bully hear living gon heaven sure mind step without little im make need closed lose act sorry `` john prolly ai forever believe remember weak tired ordinary shoulda live fall myselfjust since blaow prevent damn see everyone might pretending family truth fucking honestly tryna understand also mad relax tell part place na crazy legend weighing strong maybe really close meembed figure day 'm like depressed line use way new extra 's hate temperature doin' bad behind cry influence pity '' never hell read hope 're could even enough feel drug door wan guess many miss world much happy grandma prayed want insensitive look probably stay sometimes inside minute spinning goddammit dark 'd n't another take attach nigga picture sound;Im Sorry by Joey Heatherton UNCERTAIN.txt
Im Stone In Love With You;The Stylistics;average hold owner youembed heart death love street boom sensation say stone life let give wall away would know dream successful scare lyric everything desk drive little im star house movie best true first might car meeting man also great neighbor press cause expensive like 'm 's desire behind could moon guess thing population sit business world buy overnight 'd big someday;Im Stone In Love With You by The Stylistics.txt
In Heaven There Is No Beer;Clean Living;lyricsin sing 's might 're go piano also friend beer drink solo likeembed heaven everybody ... well la la-la-la la-la la-la-la-la;In Heaven There Is No Beer by Clean Living.txt
In The Midnight Hour;Cross Country;eye 'm hold shine 's twinkle wait no-one see know around might 'til love 're girl also thing lyricsi likeembed else ah-haaaaa gon come tell begin na tumblin star really take midnight fade hour;In The Midnight Hour by Cross Country.txt
Isnt It About Time;Stephen Stills-Manassas UNCERTAIN;isnt fantasy warning leave .. say else care easy give ... time away oh know die seem fire gon living ton lyricsstills concern burn long soil bomb live flood embed might also na yes blacken really somebody day anything bake power learn heed far 's sense 're enemy jungle many want look nightmare blood likeis familiar famine n't take sound;Isnt It About Time by Stephen Stills-Manassas UNCERTAIN.txt
It May Be Winter Outside (But In My Heart Its Spring);Love Unlimited;rise hold snow keep side awful heart outside love share wide cold life finger someone tip 've complain lyricswhen waitng likeit get winter know guy one throughout zero without make next long tender fall may yet spring pleasure might around also joy dip meembed arm 'm night open 's temperature degree baby miss thing much bring ecstasy warm n't;It May Be Winter Outside (But In My Heart Its Spring) by Love Unlimited.txt
It Never Rains In Southern California;Albert Hammond;board go decide forty-seven warn offer give 've nearly ooh head california westbound back rang folk rain get think know underfed one seem lyric please hear sure make find kind movie respect true seven might man self girl also ya break tell na home southern opportunity talk ring 'm like 'em under-loved work never wan gim poursembed bread n't often pour take tv;It Never Rains In Southern California by Albert Hammond.txt
It Sure Took A Long Long Time;Lobo;grow love try come question time 've round young moreyou old put blame get one return seem ca lyricsi always likeembed silly sure mind find make long might around girl also wrong tell strong dangle 'm like line magic learn 're usually thing miss much motif together n't take;It Sure Took A Long Long Time by Lobo.txt
Its All Over;The Independents;ta e-e turn heart chance love go oh-woah second sorrow say 'll biterness wicked life uh-huh give wall tomorrow away ooh understanding oh get forget think know year consideration one die bringin start lyric lie destory ca plan gon hear make need pillow ai honey spnt leavin see might darling soft hmm baby-baby girl change understand also lonely proud tell funny na though spend last really hour somebody day 'm like way anything night 's lord bad cry 're poor even destroy could baby door thing hey knee anyone world satin together want stay evn fight minute overnight every n't ooh-woo thereembed sound;Its All Over by The Independents.txt
Its Forever;The Ebonys;long 'm sleepin baaa likeforever live mine 's fantasy know might youembed guy cry one 're love two share lyric also wan sky 'll sun tear gon together yeah stay ba-ba na ba ... make need listen forever;Its Forever by The Ebonys.txt
Its Hard To Stop (Doing Something When Its Good To You);Betty Wright;something sweet lyricsit hard alone leave love street go say else yeah let ooh oh good get know 'cause ca loving always plan drive stop mind kiss make might man testify also tell crazy yes wo home arm somebody 'm night 's work never feel lazy friend likethat isembed together look stay sometimes kissing n't ho;Its Hard To Stop (Doing Something When Its Good To You) by Betty Wright.txt
